timestamp_ms,timestamp_str,cycle,predicted_class,confidence,all_probs,confirmed
0,00:00:00,1,background,0.6972,0.011;0.697;0.040;0.167;0.016;0.068,0
15505,00:00:15,2,background,0.7636,0.013;0.764;0.021;0.183;0.007;0.013,0
30545,00:00:30,3,background,0.8396,0.010;0.840;0.020;0.118;0.004;0.010,0
45585,00:00:45,4,background,0.8228,0.023;0.823;0.013;0.115;0.009;0.016,0
