timestamp_ms,timestamp_str,cycle,predicted_class,confidence,all_probs,confirmed
4534538,01:15:34,302,background,0.9552,0.013;0.955;0.005;0.022;0.000;0.004,0
4549578,01:15:49,303,background,0.4376,0.021;0.438;0.043;0.306;0.043;0.150,0
4564618,01:16:04,304,background,0.7935,0.013;0.794;0.013;0.159;0.003;0.019,0
4579660,01:16:19,305,background,0.7769,0.015;0.777;0.018;0.130;0.015;0.044,0
4594698,01:16:34,306,background,0.5115,0.010;0.512;0.007;0.428;0.014;0.029,0
4609738,01:16:49,307,background,0.6674,0.011;0.667;0.008;0.273;0.019;0.022,0
4624778,01:17:04,308,background,0.6822,0.016;0.682;0.013;0.233;0.016;0.039,0
4639818,01:17:19,309,background,0.6079,0.017;0.608;0.020;0.249;0.035;0.071,0
4654858,01:17:34,310,background,0.4835,0.011;0.483;0.006;0.404;0.028;0.068,0
4669900,01:17:49,311,background,0.6405,0.026;0.641;0.037;0.153;0.037;0.107,0
4684938,01:18:04,312,background,0.5159,0.012;0.516;0.017;0.302;0.030;0.123,0
4699978,01:18:19,313,background,0.6488,0.064;0.649;0.031;0.109;0.018;0.130,0
4715018,01:18:35,314,background,0.7632,0.018;0.763;0.031;0.153;0.005;0.031,0
4730058,01:18:50,315,background,0.6226,0.061;0.623;0.087;0.104;0.021;0.104,0
4745098,01:19:05,316,background,0.5011,0.017;0.501;0.020;0.293;0.049;0.120,0
4760138,01:19:20,317,background,0.4904,0.010;0.490;0.010;0.410;0.040;0.040,0
4775180,01:19:35,318,background,0.5452,0.026;0.545;0.037;0.187;0.018;0.187,0
4790218,01:19:50,319,background,0.4233,0.014;0.423;0.071;0.248;0.071;0.173,0
4805258,01:20:05,320,california_quail,0.7977,0.038;0.065;0.798;0.022;0.038;0.038,1
4820602,01:20:20,321,background,0.7686,0.011;0.769;0.026;0.154;0.011;0.031,0
4835594,01:20:35,322,background,0.7432,0.025;0.743;0.061;0.149;0.010;0.012,0
4850634,01:20:50,323,california_quail,0.5007,0.029;0.070;0.501;0.049;0.293;0.059,1
4865999,01:21:05,324,background,0.4125,0.020;0.412;0.058;0.345;0.083;0.083,0
4881034,01:21:21,325,background,0.7494,0.125;0.749;0.036;0.036;0.002;0.051,0
4896074,01:21:36,326,western_meadowlark,0.4648,0.019;0.227;0.065;0.159;0.065;0.465,1
4911419,01:21:51,327,california_quail,0.3762,0.022;0.315;0.376;0.108;0.090;0.090,0
4926410,01:22:06,328,background,0.5573,0.027;0.557;0.191;0.133;0.027;0.065,0
4941450,01:22:21,329,western_meadowlark,0.3246,0.054;0.227;0.190;0.159;0.045;0.325,0
4956492,01:22:36,330,red_tailed_hawk,0.7184,0.014;0.024;0.101;0.059;0.718;0.084,1
4971845,01:22:51,331,background,0.7065,0.014;0.707;0.020;0.169;0.008;0.083,0
4986890,01:23:06,332,red_tailed_hawk,0.3928,0.019;0.134;0.032;0.230;0.393;0.192,0
5001930,01:23:21,333,background,0.3218,0.018;0.322;0.045;0.188;0.269;0.157,0
5016970,01:23:36,334,background,0.2578,0.025;0.258;0.180;0.105;0.216;0.216,0
5032010,01:23:52,335,red_tailed_hawk,0.4141,0.024;0.142;0.048;0.203;0.414;0.169,0
5047050,01:24:07,336,background,0.7688,0.011;0.769;0.031;0.154;0.018;0.018,0
5062092,01:24:22,337,background,0.5883,0.014;0.588;0.040;0.241;0.048;0.069,0
5077130,01:24:37,338,red_tailed_hawk,0.4456,0.026;0.031;0.218;0.062;0.446;0.218,0
5092170,01:24:52,339,red_tailed_hawk,0.6657,0.004;0.022;0.006;0.111;0.666;0.190,1
5107522,01:25:07,340,background,0.6137,0.025;0.614;0.300;0.035;0.006;0.021,0
5122570,01:25:22,341,western_meadowlark,0.5111,0.029;0.175;0.050;0.175;0.060;0.511,1
5137924,01:25:37,342,western_meadowlark,0.8753,0.035;0.010;0.042;0.008;0.029;0.875,1
5153284,01:25:53,343,western_meadowlark,0.5682,0.080;0.056;0.278;0.009;0.009;0.568,1
5168650,01:26:08,344,background,0.7247,0.029;0.725;0.024;0.173;0.024;0.024,0
5183690,01:26:23,345,background,0.6051,0.101;0.605;0.121;0.085;0.017;0.071,0
5198730,01:26:38,346,california_quail,0.2314,0.046;0.194;0.231;0.162;0.231;0.135,0
5213770,01:26:53,347,western_meadowlark,0.4076,0.028;0.098;0.199;0.068;0.199;0.408,0
5228810,01:27:08,348,western_meadowlark,0.4208,0.041;0.294;0.059;0.084;0.101;0.421,0
5243850,01:27:23,349,red_tailed_hawk,0.4305,0.025;0.211;0.072;0.176;0.430;0.086,0
5258892,01:27:38,350,background,0.7361,0.014;0.736;0.025;0.147;0.017;0.060,0
5273930,01:27:53,351,background,0.4765,0.033;0.477;0.080;0.195;0.136;0.080,0
5288970,01:28:08,352,background,0.6831,0.033;0.683;0.027;0.080;0.013;0.163,0
5304010,01:28:24,353,red_tailed_hawk,0.4466,0.015;0.075;0.075;0.128;0.447;0.261,0
5319050,01:28:39,354,california_quail,0.5379,0.018;0.075;0.538;0.031;0.154;0.184,1
5334410,01:28:54,355,california_quail,0.6112,0.024;0.024;0.611;0.008;0.122;0.209,1
5349775,01:29:09,356,california_quail,0.8619,0.010;0.014;0.862;0.006;0.049;0.059,1
5365130,01:29:25,357,western_meadowlark,0.3932,0.011;0.079;0.094;0.094;0.329;0.393,0
5380170,01:29:40,358,american_crow,0.9841,0.984;0.008;0.002;0.001;0.000;0.005,1
5395540,01:29:55,359,background,0.7598,0.074;0.760;0.036;0.052;0.052;0.025,0
5410570,01:30:10,360,red_tailed_hawk,0.8208,0.016;0.016;0.067;0.033;0.821;0.047,1
5425939,01:30:25,361,california_quail,0.9816,0.002;0.007;0.982;0.002;0.006;0.003,1
